Unique_ID,Row_No,Set #,21 Set ID,Tier,Line_Name,SOURCE,Pop_INC_ID,Pedigree,Full_Pedigree,21 GEN,HT,Grain_Class,Grain_Type,Row_Type,Row,Note,Days_to_50%_heading,Plant_height(cm),
21PRow-40158,21-40158,16,PV5,2,19T-262-158,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,90,110,
21PRow-40159,21-40159,16,PV5,2,19T-262-159,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,91,100,
21PRow-40160,21-40160,16,PV5,2,19T-262-160,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,NA,
21PRow-40161,21-40161,16,PV5,2,19T-262-161,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,105,
21PRow-40162,21-40162,16,PV5,2,19T-262-162,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,113,
21PRow-40163,21-40163,16,PV5,2,19T-262-163,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,113,
21PRow-40164,21-40164,16,PV5,2,19T-262-164,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,110,
21PRow-40165,21-40165,16,PV5,2,19T-262-165,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,112,
21PRow-40166,21-40166,16,PV5,2,19T-262-166,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,90,NA,
21PRow-40167,21-40167,16,PV5,2,19T-262-167,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,90,112,
21PRow-40168,21-40168,16,PV5,2,19T-262-168,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,87,115,
21PRow-40169,21-40169,16,PV5,2,19T-262-169,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,NA,
21PRow-40170,21-40170,16,PV5,2,19T-262-170,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,114,
21PRow-40171,21-40171,16,PV5,2,19T-262-171,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,89,105,
21PRow-40172,21-40172,16,PV5,2,19T-262-172,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,93,115,
21PRow-40173,21-40173,16,PV5,2,19T-262-173,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,109,
21PRow-40174,21-40174,16,PV5,2,19T-262-174,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,NA,
21PRow-40175,21-40175,16,PV5,2,19T-262-175,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,NA,
21PRow-40176,21-40176,16,PV5,2,19T-262-176,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,111,
21PRow-40177,21-40177,16,PV5,2,19T-262-177,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,134,
21PRow-40178,21-40178,16,PV5,2,19T-262-178,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,90,112,
21PRow-40179,21-40179,16,PV5,2,19T-262-179,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,118,
21PRow-40180,21-40180,16,PV5,2,19T-262-180,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,110,
21PRow-40181,21-40181,16,PV5,2,19T-262-181,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,116,
21PRow-40182,21-40182,16,PV5,2,19T-262-182,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,85,117,
21PRow-40183,21-40183,16,PV5,2,19T-262-183,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,85,119,
21PRow-40184,21-40184,16,PV5,2,19T-262-184,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,90,NA,
21PRow-40185,21-40185,16,PV5,2,19T-262-185,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,116,
21PRow-40186,21-40186,16,PV5,2,19T-262-186,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,109,
21PRow-40187,21-40187,16,PV5,2,19T-262-187,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,NA,
21PRow-40188,21-40188,16,PV5,2,19T-262-188,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,NA,
21PRow-40189,21-40189,16,PV5,2,19T-262-189,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,114,
21PRow-40190,21-40190,16,PV5,2,19T-262-190,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,91,114,
21PRow-40191,21-40191,16,PV5,2,19T-262-191,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,89,NA,
21PRow-40192,21-40192,16,PV5,2,19T-262-192,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,90,109,
21PRow-40193,21-40193,16,PV5,2,19T-262-193,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,90,113,Not included in the marker data
21PRow-40194,21-40194,16,PV5,2,19T-262-194,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,109,
21PRow-40195,21-40195,16,PV5,2,19T-262-195,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,86,114,
21PRow-40196,21-40196,16,PV5,2,19T-262-196,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,86,109,
21PRow-40197,21-40197,16,PV5,2,19T-262-197,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,112,
21PRow-40198,21-40198,16,PV5,2,19T-262-198,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,89,NA,
21PRow-40199,21-40199,16,PV5,2,19T-262-199,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,106,
21PRow-40200,21-40200,16,PV5,2,19T-262-200,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,105,
21PRow-40201,21-40201,16,PV5,3,19T-262-201,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,91,107,
21PRow-40202,21-40202,16,PV5,3,19T-262-202,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,91,102,
21PRow-40203,21-40203,16,PV5,3,19T-262-203,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,NA,
21PRow-40204,21-40204,16,PV5,3,19T-262-204,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,111,
21PRow-40205,21-40205,16,PV5,3,19T-262-205,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,92,105,
21PRow-40206,21-40206,16,PV5,3,19T-262-206,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,86,118,
21PRow-40207,21-40207,16,PV5,3,19T-262-207,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,NA,
21PRow-40208,21-40208,16,PV5,3,19T-262-208,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,86,106,
21PRow-40209,21-40209,16,PV5,3,19T-262-209,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,105,
21PRow-40210,21-40210,16,PV5,3,19T-262-210,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,90,NA,
21PRow-40211,21-40211,16,PV5,3,19T-262-211,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,NA,
21PRow-40212,21-40212,16,PV5,3,19T-262-212,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,87,111,
21PRow-40213,21-40213,16,PV5,3,19T-262-213,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,91,106,
21PRow-40214,21-40214,16,PV5,3,19T-262-214,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,91,NA,
21PRow-40215,21-40215,16,PV5,3,19T-262-215,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,NA,
21PRow-40216,21-40216,16,PV5,3,19T-262-216,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,114,
21PRow-40217,21-40217,16,PV5,3,19T-262-217,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,NA,
21PRow-40218,21-40218,16,PV5,3,19T-262-218,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,91,114,
21PRow-40219,21-40219,16,PV5,3,19T-262-219,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,90,112,
21PRow-40220,21-40220,16,PV5,3,19T-262-220,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,89,110,
21PRow-40221,21-40221,16,PV5,3,19T-262-221,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,NA,
21PRow-40222,21-40222,16,PV5,3,19T-262-222,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,90,111,
21PRow-40223,21-40223,16,PV5,3,19T-262-223,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,NA,
21PRow-40224,21-40224,16,PV5,3,19T-262-224,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,90,108,
21PRow-40225,21-40225,16,PV5,3,19T-262-225,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,91,NA,
21PRow-40226,21-40226,16,PV5,3,19T-262-226,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,108,
21PRow-40227,21-40227,16,PV5,3,19T-262-227,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,91,116,
21PRow-40228,21-40228,16,PV5,3,19T-262-228,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,91,NA,
21PRow-40229,21-40229,16,PV5,3,19T-262-229,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,89,NA,
21PRow-40230,21-40230,16,PV5,3,19T-262-230,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,91,NA,
21PRow-40231,21-40231,16,PV5,3,19T-262-231,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,91,110,
21PRow-40232,21-40232,16,PV5,3,19T-262-232,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,110,
21PRow-40233,21-40233,16,PV5,3,19T-262-233,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,90,112,
21PRow-40234,21-40234,16,PV5,3,19T-262-234,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,90,NA,
21PRow-40235,21-40235,16,PV5,3,19T-262-235,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,89,115,
21PRow-40236,21-40236,16,PV5,3,19T-262-236,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,91,107,
21PRow-40237,21-40237,16,PV5,3,19T-262-237,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,117,
21PRow-40238,21-40238,16,PV5,3,19T-262-238,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,89,NA,
21PRow-40239,21-40239,16,PV5,3,19T-262-239,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,90,NA,
21PRow-40240,21-40240,16,PV5,3,19T-262-240,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,115,
21PRow-40241,21-40241,16,PV5,3,19T-262-241,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,113,
21PRow-40242,21-40242,16,PV5,3,19T-262-242,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,93,105,
21PRow-40243,21-40243,16,PV5,3,19T-262-243,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,93,105,
21PRow-40244,21-40244,16,PV5,3,19T-262-244,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,NA,
21PRow-40245,21-40245,16,PV5,3,19T-262-245,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,111,
21PRow-40246,21-40246,16,PV5,3,19T-262-246,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,91,108,
21PRow-40247,21-40247,16,PV5,3,19T-262-247,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,91,NA,
21PRow-40248,21-40248,16,PV5,3,19T-262-248,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,91,116,
21PRow-40249,21-40249,16,PV5,3,19T-262-249,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,92,109,
21PRow-40250,21-40250,16,PV5,3,19T-262-250,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,89,NA,
21PRow-40251,21-40251,16,PV5,3,19T-262-251,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,91,119,
21PRow-40252,21-40252,16,PV5,3,19T-262-252,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,113,
21PRow-40253,21-40253,16,PV5,3,19T-262-253,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,91,109,
21PRow-40254,21-40254,16,PV5,3,19T-262-254,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,90,113,
21PRow-40255,21-40255,16,PV5,3,19T-262-255,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,90,115,
21PRow-40256,21-40256,16,PV5,3,19T-262-256,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,90,NA,
21PRow-40257,21-40257,16,PV5,3,19T-262-257,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,110,
21PRow-40258,21-40258,16,PV5,3,19T-262-258,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,91,NA,
21PRow-40259,21-40259,16,PV5,3,19T-262-259,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,NA,
21PRow-40260,21-40260,16,PV5,3,19T-262-260,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,86,NA,
21PRow-40261,21-40261,16,PV5,3,19T-262-261,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,87,110,
21PRow-40262,21-40262,16,PV5,3,19T-262-262,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,109,
21PRow-40263,21-40263,16,PV5,3,19T-262-263,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,112,
21PRow-40264,21-40264,16,PV5,3,19T-262-264,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,89,115,
21PRow-40265,21-40265,16,PV5,3,19T-262-265,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,91,108,
21PRow-40266,21-40266,16,PV5,3,19T-262-266,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,90,111,
21PRow-40267,21-40267,16,PV5,3,19T-262-267,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,92,104,
21PRow-40268,21-40268,16,PV5,3,19T-262-268,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,110,
21PRow-40269,21-40269,16,PV5,3,19T-262-269,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,87,112,
21PRow-40270,21-40270,16,PV5,3,19T-262-270,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,90,115,
21PRow-40271,21-40271,16,PV5,3,19T-262-271,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,89,110,
21PRow-40272,21-40272,16,PV5,3,19T-262-272,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,91,110,
21PRow-40273,21-40273,16,PV5,3,19T-262-273,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,91,105,
21PRow-40274,21-40274,16,PV5,3,19T-262-274,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,90,111,
21PRow-40275,21-40275,16,PV5,3,19T-262-275,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,92,105,
21PRow-40276,21-40276,16,PV5,3,19T-262-276,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,NA,
21PRow-40277,21-40277,16,PV5,3,19T-262-277,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,89,112,
21PRow-40278,21-40278,16,PV5,3,19T-262-278,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,89,NA,
21PRow-40279,21-40279,16,PV5,3,19T-262-279,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,86,105,
21PRow-40280,21-40280,16,PV5,3,19T-262-280,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,88,107,
21PRow-40281,21-40281,16,PV5,3,19T-262-281,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,92,104,
21PRow-40282,21-40282,16,PV5,3,19T-262-282,20-13501,19T-262,CTHL/PVL03,CTHL//PVL01/CTHL,F4,PV,Long,LG,P-Row,1,,90,105,
21PRow-42001,21-42001,17,CL6,1,19T-028-8,20-28601,19T-028,1902122/1902142,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/9502008/DREW//CLR20/4/9502008//AR1188/CCDR/3/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP-Top 35,85,103,
21PRow-42002,21-42002,17,CL6,1,19T-028-8,20-28601,19T-028,1902122/1902142,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/9502008/DREW//CLR20/4/9502008//AR1188/CCDR/3/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,2,WGP-Top 35,83,102,
21PRow-42003,21-42003,17,CL6,1,19T-028-10,20-28601,19T-028,1902122/1902142,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/9502008/DREW//CLR20/4/9502008//AR1188/CCDR/3/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP-Top 35,83,100,
21PRow-42004,21-42004,17,CL6,1,19T-028-10,20-28601,19T-028,1902122/1902142,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/9502008/DREW//CLR20/4/9502008//AR1188/CCDR/3/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,2,WGP-Top 35,83,106,
21PRow-42005,21-42005,17,CL6,1,19T-028-13,20-28601,19T-028,1902122/1902142,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/9502008/DREW//CLR20/4/9502008//AR1188/CCDR/3/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP-Top 35,83,112,
21PRow-42006,21-42006,17,CL6,1,19T-028-13,20-28601,19T-028,1902122/1902142,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/9502008/DREW//CLR20/4/9502008//AR1188/CCDR/3/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,2,WGP-Top 35,84,110,
21PRow-42007,21-42007,17,CL6,1,19T-028-23,20-28601,19T-028,1902122/1902142,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/9502008/DREW//CLR20/4/9502008//AR1188/CCDR/3/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP-Top 35,85,106,
21PRow-42008,21-42008,17,CL6,1,19T-028-23,20-28601,19T-028,1902122/1902142,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/9502008/DREW//CLR20/4/9502008//AR1188/CCDR/3/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,2,WGP-Top 35,85,110,
21PRow-42009,21-42009,17,CL6,1,19T-028-24,20-28601,19T-028,1902122/1902142,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/9502008/DREW//CLR20/4/9502008//AR1188/CCDR/3/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP-Top 35,82,115,
21PRow-42010,21-42010,17,CL6,1,19T-028-24,20-28601,19T-028,1902122/1902142,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/9502008/DREW//CLR20/4/9502008//AR1188/CCDR/3/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,2,WGP-Top 35,82,119,
21PRow-42011,21-42011,17,CL6,1,19T-028-25,20-28601,19T-028,1902122/1902142,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/9502008/DREW//CLR20/4/9502008//AR1188/CCDR/3/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP-Top 35,84,107,
21PRow-42012,21-42012,17,CL6,1,19T-028-25,20-28601,19T-028,1902122/1902142,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/9502008/DREW//CLR20/4/9502008//AR1188/CCDR/3/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,2,WGP-Top 35,84,110,
21PRow-42013,21-42013,17,CL6,1,19T-028-26,20-28601,19T-028,1902122/1902142,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/9502008/DREW//CLR20/4/9502008//AR1188/CCDR/3/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP-Top 35,83,108,
21PRow-42014,21-42014,17,CL6,1,19T-028-26,20-28601,19T-028,1902122/1902142,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/9502008/DREW//CLR20/4/9502008//AR1188/CCDR/3/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,2,WGP-Top 35,82,109,
21PRow-42015,21-42015,17,CL6,1,19T-028-27,20-28601,19T-028,1902122/1902142,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/9502008/DREW//CLR20/4/9502008//AR1188/CCDR/3/CPRS/KBNT//9502008,F4,CL,Long,LG,P-Row,1,WGP-Top 35,82,106,
