Set,Tier,Row numbers,order,Line Name,Line #,row/env,accession,population.x,grain_class.x,herbicide_class.x,pedigree.x,Full Pedigree
17,1-2,42001-42150,235,19T-028-80,80,1,19T_028_P19_H10,19T-028,Long,Clearfield,RU1902122/RU1902142,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/9502008/DREW//CLR20/4/9502008//AR1188/CCDR/3/CPRS/KBNT//9502008
17,1-2,42001-42150,153,19T-028-81,81,1,19T_028_P19_A11,19T-028,Long,Clearfield,RU1902122/RU1902142,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/9502008/DREW//CLR20/4/9502008//AR1188/CCDR/3/CPRS/KBNT//9502008
17,1-2,42001-42150,201,19T-028-85,85,1,19T_028_P19_E11,19T-028,Long,Clearfield,RU1902122/RU1902142,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/9502008/DREW//CLR20/4/9502008//AR1188/CCDR/3/CPRS/KBNT//9502008
17,1-2,42001-42150,225,19T-028-87,87,1,19T_028_P19_G11,19T-028,Long,Clearfield,RU1902122/RU1902142,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/9502008/DREW//CLR20/4/9502008//AR1188/CCDR/3/CPRS/KBNT//9502008
17,1-2,42001-42150,154,19T-028-89,89,1,19T_028_P19_A12,19T-028,Long,Clearfield,RU1902122/RU1902142,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/9502008/DREW//CLR20/4/9502008//AR1188/CCDR/3/CPRS/KBNT//9502008
17,1-2,42001-42150,166,19T-028-90,90,1,19T_028_P19_B12,19T-028,Long,Clearfield,RU1902122/RU1902142,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/9502008/DREW//CLR20/4/9502008//AR1188/CCDR/3/CPRS/KBNT//9502008
17,1-2,42001-42150,178,19T-028-91,91,1,19T_028_P19_C12,19T-028,Long,Clearfield,RU1902122/RU1902142,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/9502008/DREW//CLR20/4/9502008//AR1188/CCDR/3/CPRS/KBNT//9502008
17,1-2,42001-42150,190,19T-028-92,92,1,19T_028_P19_D12,19T-028,Long,Clearfield,RU1902122/RU1902142,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/9502008/DREW//CLR20/4/9502008//AR1188/CCDR/3/CPRS/KBNT//9502008
17,1-2,42001-42150,202,19T-028-93,93,1,19T_028_P19_E12,19T-028,Long,Clearfield,RU1902122/RU1902142,CHNR/6/CPRS/KBNT//9502008/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/7/9502008/DREW//CLR20/4/9502008//AR1188/CCDR/3/CPRS/KBNT//9502008
17,2-3,42151-42300,261,19T-029-3,3,2,19T_029_P20_C01,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,273,19T-029-4,4,2,19T_029_P20_D01,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,262,19T-029-11,11,2,19T_029_P20_C02,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,274,19T-029-12,12,2,19T_029_P20_D02,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,286,19T-029-13,13,2,19T_029_P20_E02,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,310,19T-029-15,15,2,19T_029_P20_G02,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,275,19T-029-20,20,2,19T_029_P20_D03,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,287,19T-029-21,21,2,19T_029_P20_E03,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,299,19T-029-22,22,2,19T_029_P20_F03,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,322,19T-029-24,24,2,19T_029_P20_H03,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,276,19T-029-28,28,2,19T_029_P20_D04,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,288,19T-029-29,29,2,19T_029_P20_E04,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,241,19T-029-33,33,2,19T_029_P20_A05,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,265,19T-029-35,35,2,19T_029_P20_C05,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,277,19T-029-36,36,2,19T_029_P20_D05,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,289,19T-029-37,37,2,19T_029_P20_E05,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,254,19T-029-42,42,2,19T_029_P20_B06,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,266,19T-029-43,43,2,19T_029_P20_C06,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,302,19T-029-46,46,2,19T_029_P20_F06,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,314,19T-029-47,47,2,19T_029_P20_G06,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,325,19T-029-48,48,2,19T_029_P20_H06,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,243,19T-029-49,49,2,19T_029_P20_A07,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,326,19T-029-56,56,2,19T_029_P20_H07,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,280,19T-029-60,60,2,19T_029_P20_D08,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,327,19T-029-64,64,2,19T_029_P20_H08,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,245,19T-029-65,65,2,19T_029_P20_A09,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,305,19T-029-70,70,2,19T_029_P20_F09,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,317,19T-029-71,71,2,19T_029_P20_G09,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,258,19T-029-74,74,2,19T_029_P20_B10,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,270,19T-029-75,75,2,19T_029_P20_C10,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,329,19T-029-80,80,2,19T_029_P20_H10,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,247,19T-029-81,81,2,19T_029_P20_A11,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,295,19T-029-85,85,2,19T_029_P20_E11,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,248,19T-029-89,89,2,19T_029_P20_A12,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,260,19T-029-90,90,2,19T_029_P20_B12,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,249,19T-029-2,2,2,19T_029_P20_B01,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,311,19T-029-23,23,2,19T_029_P20_G03,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,252,19T-029-26,26,2,19T_029_P20_B04,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,312,19T-029-31,31,2,19T_029_P20_G04,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,279,19T-029-52,52,2,19T_029_P20_D07,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,257,19T-029-66,66,2,19T_029_P20_B09,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,269,19T-029-67,67,2,19T_029_P20_C09,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,246,19T-029-73,73,2,19T_029_P20_A10,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,306,19T-029-78,78,2,19T_029_P20_F10,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,271,19T-029-83,83,2,19T_029_P20_C11,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,283,19T-029-84,84,2,19T_029_P20_D11,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,319,19T-029-87,87,2,19T_029_P20_G11,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,284,19T-029-92,92,2,19T_029_P20_D12,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,296,19T-029-93,93,2,19T_029_P20_E12,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,308,19T-029-94,94,2,19T_029_P20_F12,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,237,19T-029-1,1,1,19T_029_P20_A01,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,285,19T-029-5,5,1,19T_029_P20_E01,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,297,19T-029-6,6,1,19T_029_P20_F01,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,309,19T-029-7,7,1,19T_029_P20_G01,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,320,19T-029-8,8,1,19T_029_P20_H01,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,238,19T-029-9,9,1,19T_029_P20_A02,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,250,19T-029-10,10,1,19T_029_P20_B02,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,298,19T-029-14,14,1,19T_029_P20_F02,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,321,19T-029-16,16,1,19T_029_P20_H02,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,239,19T-029-17,17,1,19T_029_P20_A03,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,251,19T-029-18,18,1,19T_029_P20_B03,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,263,19T-029-19,19,1,19T_029_P20_C03,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,240,19T-029-25,25,1,19T_029_P20_A04,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,264,19T-029-27,27,1,19T_029_P20_C04,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,300,19T-029-30,30,1,19T_029_P20_F04,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,323,19T-029-32,32,1,19T_029_P20_H04,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,253,19T-029-34,34,1,19T_029_P20_B05,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,301,19T-029-38,38,1,19T_029_P20_F05,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,313,19T-029-39,39,1,19T_029_P20_G05,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,324,19T-029-40,40,1,19T_029_P20_H05,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,242,19T-029-41,41,1,19T_029_P20_A06,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,278,19T-029-44,44,1,19T_029_P20_D06,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,290,19T-029-45,45,1,19T_029_P20_E06,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,255,19T-029-50,50,1,19T_029_P20_B07,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,267,19T-029-51,51,1,19T_029_P20_C07,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,291,19T-029-53,53,1,19T_029_P20_E07,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,303,19T-029-54,54,1,19T_029_P20_F07,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
17,2-3,42151-42300,315,19T-029-55,55,1,19T_029_P20_G07,19T-029,Long,Clearfield,182L1278/RU1702183,WLLS/CFX18/5/KATY/CPRS//NWBT/KATY/3/9502008/4/CLR9/6/MBLE/7/TRNS//CCDR/JEFF/5/9502008/DREW//CLR20/4/CPRS/KBNT//9502008
